time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2015-06-21T10:33:00.000Z,43.7231667,-121.232,4.78,-0.44,md,11,108,0.001443,0.23,uw,uw61042751,2015-06-21T16:06:19.380Z,"21km ESE of Three Rivers, Oregon",earthquake
2015-06-21T10:31:34.230Z,43.7271667,-121.2235,9.32,-0.16,md,9,126,0.008714,0.49,uw,uw61042746,2015-06-21T16:02:36.130Z,"22km ESE of Three Rivers, Oregon",earthquake
2015-06-21T10:26:27.150Z,43.7156667,-121.2301667,9.283,-0.23,md,11,124,0.006709,0.37,uw,uw61042736,2015-06-22T03:22:57.070Z,"22km ESE of Three Rivers, Oregon",earthquake
2015-06-21T10:23:07.000Z,62.1777,-147.8169,37.2,1.3,ml,,,,0.82,ak,ak11631301,2015-06-21T10:41:19.715Z,"68km NE of Sutton-Alpine, Alaska",earthquake
2015-06-21T10:22:44.160Z,43.7156667,-121.2415,8.83,0.02,md,12,84,0.008747,0.23,uw,uw61042731,2015-06-21T15:57:52.310Z,"21km ESE of Three Rivers, Oregon",earthquake
2015-06-21T10:21:18.260Z,43.7431667,-121.232,9.55,0.12,md,13,133,0.01557,0.39,uw,uw61042726,2015-06-21T15:53:14.210Z,"20km ESE of Three Rivers, Oregon",earthquake
2015-06-21T10:09:48.836Z,37.3322,-117.1175,16.9627,1.28,ml,10,100.2,0.358,0.1238,nn,nn00499421,2015-06-22T02:40:37.496Z,"43km SSE of Goldfield, Nevada",earthquake
2015-06-21T10:07:59.000Z,61.24,-149.8923,42,1.2,ml,,,,0.45,ak,ak11631300,2015-06-21T10:41:18.909Z,"2km N of Anchorage, Alaska",earthquake
2015-06-21T10:06:06.330Z,37.4840012,-118.7854996,7.33,1,md,11,157,0.05091,0.01,nc,nc72469941,2015-06-21T10:07:40.130Z,"24km SE of Mammoth Lakes, California",earthquake
2015-06-21T10:01:52.680Z,33.4946667,-116.4541667,0.018,0.3,ml,14,105,0.1166,0.22,ci,ci37405128,2015-06-21T10:06:07.994Z,"21km ESE of Anza, California",earthquake
2015-06-21T09:59:48.320Z,36.5101667,-118.3603333,3.237,1.32,ml,18,70,0.2365,0.13,ci,ci37405120,2015-06-21T10:03:34.915Z,"27km WSW of Lone Pine, California",earthquake
2015-06-21T09:55:30.130Z,36.5081667,-118.3591667,3.207,1.4,ml,19,70,0.235,0.12,ci,ci37405112,2015-06-21T10:05:50.860Z,"27km WSW of Lone Pine, California",earthquake
2015-06-21T09:51:50.000Z,65.1482,-148.99,14.4,0.6,ml,,,,0.31,ak,ak11631273,2015-06-21T10:18:12.306Z,"56km NW of Ester, Alaska",earthquake
2015-06-21T09:46:04.700Z,33.5075,-116.5555,5.407,0.85,ml,31,73,0.04106,0.16,ci,ci37405104,2015-06-21T09:50:04.247Z,"12km ESE of Anza, California",earthquake
2015-06-21T09:37:36.770Z,33.5153333,-116.4645,9.542,0.21,ml,17,94,0.0334,0.12,ci,ci37405088,2015-06-21T09:41:24.895Z,"20km ESE of Anza, California",earthquake
2015-06-21T09:36:26.000Z,59.5425,-152.8981,106.2,2.4,ml,,,,0.39,ak,ak11631267,2015-06-21T17:39:03.772Z,"65km WSW of Anchor Point, Alaska",earthquake
2015-06-21T09:35:46.308Z,35.4954,-116.2532,7.6137,1.41,ml,7,210.94,0.275,0.1749,nn,nn00499416,2015-06-22T02:39:57.549Z,"30km NNW of Baker, California",earthquake
2015-06-21T09:33:53.000Z,60.4132,-146.8968,34,1.1,ml,,,,0.25,ak,ak11631265,2015-06-21T09:53:12.091Z,"64km WSW of Cordova, Alaska",earthquake
2015-06-21T09:18:19.620Z,38.8218346,-122.803833,3.16,1.07,md,20,117,0.005118,0.02,nc,nc72469896,2015-06-21T09:19:55.790Z,"6km NW of The Geysers, California",earthquake
2015-06-21T08:48:48.000Z,65.5538,-149.9107,0.1,0.8,ml,,,,0.79,ak,ak11631239,2015-06-21T09:27:31.787Z,"70km NNE of Manley Hot Springs, Alaska",earthquake
2015-06-21T08:24:55.000Z,60.9779,-150.8582,4.5,0.9,ml,,,,0.4,ak,ak11631236,2015-06-21T17:29:18.337Z,"39km NE of Nikiski, Alaska",earthquake
2015-06-21T08:02:55.020Z,33.6118333,-116.8061667,11.668,0.32,ml,13,90,0.03918,0.16,ci,ci37405080,2015-06-21T08:07:10.750Z,"14km WNW of Anza, California",earthquake
2015-06-21T08:00:49.680Z,33.457,-116.4453333,0.021,0.39,ml,11,230,0.1364,0.26,ci,ci37405072,2015-06-21T08:05:19.618Z,"23km NNW of Borrego Springs, California",earthquake
2015-06-21T07:36:47.300Z,18.3055,-68.1248,89,3,Md,11,201.6,0.31890193,0.38,pr,pr15172002,2015-06-21T15:39:23.135Z,"42km SE of Punta Cana, Dominican Republic",earthquake
2015-06-21T07:35:41.600Z,19.0825,-66.8933,28,3.1,Md,13,255.6,0.64499037,0.23,pr,pr15172001,2015-06-21T15:38:19.819Z,"65km NNE of Isabela, Puerto Rico",earthquake
2015-06-21T07:27:35.010Z,10.0463,-83.1268,18.06,4.6,mb,,31,0.25,0.97,us,us10002kn7,2015-06-21T15:13:26.830Z,"11km WNW of Puerto Limon, Costa Rica",earthquake
2015-06-21T07:24:20.920Z,38.8161659,-122.8161697,2.88,1.21,md,19,76,0.008648,0.02,nc,nc72469826,2015-06-21T07:25:54.970Z,"6km NW of The Geysers, California",earthquake
2015-06-21T07:20:10.000Z,61.9274,-151.0091,64.2,1.8,ml,,,,0.43,ak,ak11631207,2015-06-21T07:53:26.083Z,"54km WNW of Willow, Alaska",earthquake
2015-06-21T07:08:54.000Z,62.9381,-149.4228,46.5,1.4,ml,,,,0.78,ak,ak11631204,2015-06-21T07:31:38.923Z,"55km SSW of Cantwell, Alaska",earthquake
2015-06-21T06:39:25.573Z,36.5066,-116.935,0,-0.02,ml,9,254.89,0.205,0.1406,nn,nn00499456,2015-06-22T02:42:27.735Z,"47km SSW of Beatty, Nevada",earthquake
2015-06-21T06:38:20.000Z,63.2982,-144.7584,3.8,1.4,ml,,,,0.7,ak,ak11631200,2015-06-21T07:07:00.671Z,"67km SSE of Deltana, Alaska",earthquake
2015-06-21T06:33:39.340Z,38.7871666,-122.7631683,1.38,1.38,md,13,86,0.01654,0.05,nc,nc72469776,2015-06-21T06:35:15.540Z,"1km NNW of The Geysers, California",earthquake
2015-06-21T06:15:31.880Z,24.0154,122.4363,29.9,4.8,mb,,103,0.691,0.79,us,us10002kn2,2015-06-21T07:22:42.693Z,"75km SW of Yonakuni, Japan",earthquake
2015-06-21T06:10:18.890Z,33.8648333,-116.3555,7.046,0.87,ml,22,91,0.0476,0.21,ci,ci37405064,2015-06-21T06:14:25.038Z,"6km NNE of Thousand Palms, California",earthquake
2015-06-21T05:51:10.380Z,46.2023333,-122.1821667,3.57,0.56,ml,6,215,0.00623,0.05,uw,uw61042701,2015-06-21T15:49:21.640Z,"38km NNE of Amboy, Washington",earthquake
2015-06-21T05:49:34.940Z,19.1544991,-155.5796661,0.62,2.28,md,45,117,0.09705,0.2,hv,hv60964426,2015-06-21T05:52:54.970Z,"11km WSW of Pahala, Hawaii",earthquake
2015-06-21T05:49:22.000Z,62.5323,-151.0573,84.9,1.5,ml,,,,0.53,ak,ak11631181,2015-06-21T17:04:05.935Z,"54km WNW of Talkeetna, Alaska",earthquake
2015-06-21T05:43:46.000Z,63.5627,-147.4954,8.5,1.1,ml,,,,0.46,ak,ak11631178,2015-06-21T06:02:52.365Z,"75km ENE of Cantwell, Alaska",earthquake
2015-06-21T05:43:26.190Z,34.4616667,-117.9761667,10.145,0.69,ml,9,92,0.02134,0.1,ci,ci37405056,2015-06-21T05:47:20.443Z,"7km S of Littlerock, California",earthquake
2015-06-21T05:40:48.180Z,24.5329,142.2802,40.21,4.7,mb,,81,2.553,0.84,us,us10002kn0,2015-06-21T13:43:21.828Z,"99km ESE of Iwo Jima, Japan",earthquake
2015-06-21T05:31:48.754Z,37.6181,-115.8369,15.6946,0.55,ml,5,232.24,0.472,0.0572,nn,nn00499462,2015-06-22T02:42:38.089Z,"65km WNW of Alamo, Nevada",earthquake
2015-06-21T05:30:14.000Z,59.0357,-152.4209,74.6,1.6,ml,,,,0.64,ak,ak11631173,2015-06-21T06:02:51.542Z,"83km SW of Homer, Alaska",earthquake
2015-06-21T05:24:22.320Z,-21.3952,-179.0206,571.49,4.5,mb,,61,4.56,1.28,us,us10002kmv,2015-06-21T13:26:50.362Z,"88km SSW of Ndoi Island, Fiji",earthquake
2015-06-21T04:45:24.870Z,32.9905,-116.2915,6.737,1.03,ml,26,71,0.08147,0.19,ci,ci37405048,2015-06-21T05:22:44.380Z,"23km SW of Ocotillo Wells, California",earthquake
2015-06-21T04:31:23.150Z,34.0905,-117.302,16.615,0.85,ml,17,82,0.1072,0.21,ci,ci37405040,2015-06-21T04:35:28.872Z,"2km NNE of Colton, California",earthquake
2015-06-21T04:02:46.230Z,32.616,83.2711,10,4.4,mb,,149,8.452,0.81,us,us10002kme,2015-06-21T12:05:19.608Z,"95km WNW of Luring, China",earthquake
2015-06-21T03:50:18.860Z,33.5453333,-116.4086667,9.812,0.71,ml,27,74,0.0261,0.15,ci,ci37405032,2015-06-21T03:54:15.983Z,"16km SW of La Quinta, California",earthquake
2015-06-21T03:37:03.400Z,18.9911,-67.9868,57,3.4,Md,15,241.2,0.60276956,0.5,pr,pr15172000,2015-06-21T11:39:30.188Z,"63km NE of Punta Cana, Dominican Republic",earthquake
2015-06-21T03:20:02.610Z,37.4760017,-118.8433304,8.37,1.53,md,16,175,0.09749,0.03,nc,nc72469691,2015-06-22T02:39:27.974Z,"23km SSE of Mammoth Lakes, California",earthquake
2015-06-21T03:18:02.350Z,19.3153324,-155.1139984,5.29,2.46,ml,43,165,0.0326,0.24,hv,hv60964351,2015-06-21T03:23:43.950Z,"18km SE of Volcano, Hawaii",earthquake
2015-06-21T03:14:46.620Z,39.526165,-121.9716644,21.57,1.83,md,6,96,0.36,0.2,nc,nc72469681,2015-06-21T03:16:20.170Z,"19km E of Willows, California",earthquake
2015-06-21T02:52:21.000Z,61.2236,-150.7036,21.4,1.1,ml,,,,0.41,ak,ak11631157,2015-06-21T03:11:15.326Z,"43km W of Anchorage, Alaska",earthquake
2015-06-21T02:46:44.090Z,38.8294983,-122.809166,2.42,0.3,md,7,169,0.006136,0.01,nc,nc72469671,2015-06-21T02:48:20.010Z,"7km W of Cobb, California",earthquake
2015-06-21T02:28:24.270Z,38.769165,-122.7156677,2.16,1.61,md,15,91,0.004275,0.05,nc,nc72469666,2015-06-21T02:29:59.860Z,"3km ESE of The Geysers, California",earthquake
2015-06-21T02:27:52.400Z,38.8086662,-122.7741699,2.16,0.49,md,8,95,0.006851,0.02,nc,nc72469661,2015-06-21T02:29:29.850Z,"3km NNW of The Geysers, California",earthquake
2015-06-21T02:22:06.000Z,60.1058,-152.2596,95.5,2.7,ml,,,,0.76,ak,ak11631150,2015-06-21T10:24:49.267Z,"43km NNW of Anchor Point, Alaska",earthquake
2015-06-21T02:20:23.580Z,34.6166667,-118.6323333,7.156,1.32,ml,25,67,0.07522,0.22,ci,ci37405008,2015-06-21T02:25:02.710Z,"14km N of Castaic, California",earthquake
2015-06-21T01:57:54.220Z,36.7263,142.2326,32.93,4.3,mb,,120,1.62,1.19,us,us10002km0,2015-06-21T10:00:35.711Z,"125km ESE of Iwaki, Japan",earthquake
2015-06-21T01:41:19.630Z,19.5221672,-155.6043396,8.96,1.79,ml,31,108,0.02968,0.2,hv,hv60964331,2015-06-21T01:47:01.940Z,"28km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2015-06-21T01:28:18.270Z,36.5952,70.8094,220.87,4.1,mb,,108,0.561,0.33,us,us10002klv,2015-06-21T09:31:02.977Z,"29km S of Jarm, Afghanistan",earthquake
2015-06-21T00:58:56.250Z,35.7711,-97.4142,5.45,3.1,mb_lg,,39,0.041,0.44,us,us10002kls,2015-06-21T01:49:08.335Z,"12km S of Guthrie, Oklahoma",earthquake
2015-06-21T00:58:04.000Z,59.5639,-151.3658,41.4,2.2,ml,,,,0.86,ak,ak11631133,2015-06-21T01:32:12.366Z,"13km SE of Homer, Alaska",earthquake
2015-06-21T00:32:17.910Z,46.1946667,-122.1863333,1.037,0.28,ml,13,87,,0.11,uw,uw61042636,2015-06-21T01:50:47.460Z,"37km NNE of Amboy, Washington",earthquake
2015-06-21T00:31:13.940Z,38.8188324,-122.7634964,2.56,1.05,md,14,80,0.01266,0.04,nc,nc72469611,2015-06-21T00:32:50.010Z,"3km W of Cobb, California",earthquake
2015-06-21T00:09:57.700Z,34.0461667,-117.2693333,16.257,1.11,ml,30,71,0.06103,0.18,ci,ci37404968,2015-06-21T00:14:08.683Z,"1km WSW of Loma Linda, California",earthquake
2015-06-21T00:06:51.760Z,32.933,-115.5148333,5.235,1.16,ml,14,107,0.04978,0.27,ci,ci37404960,2015-06-21T00:10:48.171Z,"5km SSE of Brawley, California",earthquake
2015-06-20T23:39:09.990Z,-23.5614,-177.1001,157.93,5.9,mwp,,22,5.709,1.03,us,us10002kld,2015-06-22T01:56:16.000Z,South of the Fiji Islands,earthquake
2015-06-20T23:26:26.560Z,49.3308333,-120.4761667,0.02,2.11,md,5,153,0.5625,0.48,uw,uw61042606,2015-06-21T01:53:16.580Z,"14km S of Princeton, Canada",explosion
2015-06-20T23:01:47.530Z,38.7698326,-122.7115021,2.85,1.5,md,10,112,0.005645,0.03,nc,nc72469581,2015-06-20T23:03:24.370Z,"3km ESE of The Geysers, California",earthquake
2015-06-20T22:58:54.000Z,60.2566,-141.329,4.2,0.9,ml,,,,0.95,ak,ak11631115,2015-06-20T23:29:37.631Z,"64km ENE of Cape Yakataga, Alaska",earthquake
2015-06-20T22:55:43.000Z,61.1981,-147.8089,20.7,1.9,ml,,,,0.85,ak,ak11630998,2015-06-20T23:29:39.018Z,"66km NE of Whittier, Alaska",earthquake
2015-06-20T22:54:51.000Z,64.9689,-147.3331,0,1.2,ml,,,,0.6,ak,ak11630997,2015-06-20T23:29:38.417Z,"21km NNE of Badger, Alaska",earthquake
2015-06-20T22:38:49.000Z,59.5008,-152.8942,40.8,1.7,ml,,,,0.87,ak,ak11630995,2015-06-20T23:05:00.234Z,"67km WSW of Anchor Point, Alaska",earthquake
2015-06-20T22:34:57.090Z,36.6618347,-120.8553314,0.16,2.07,md,18,81,0.0502,0.13,nc,nc72469576,2015-06-20T22:36:34.180Z,"38km SSW of South Dos Palos, California",earthquake
2015-06-20T22:10:49.230Z,34.9768333,-118.5628333,4.621,1.45,ml,15,65,0.1077,0.18,ci,ci37404920,2015-06-20T22:15:05.052Z,"20km SSW of Tehachapi, California",earthquake
2015-06-20T22:02:16.900Z,18.7147,-66.9235,14,2.8,Md,9,237.6,0.30273225,0.2,pr,pr15171005,2015-06-21T06:04:57.793Z,"25km NNE of Isabela, Puerto Rico",earthquake
2015-06-20T22:00:17.880Z,38.8175011,-122.8266678,3.03,1.05,md,15,82,0.008608,0.03,nc,nc72469571,2015-06-20T22:01:54.940Z,"7km NW of The Geysers, California",earthquake
2015-06-20T21:58:26.000Z,62.1015,-145.5558,24.6,1,ml,,,,0.26,ak,ak11630885,2015-06-20T22:19:08.997Z,"0km SSW of Glennallen, Alaska",earthquake
2015-06-20T21:54:18.000Z,38.815834,-122.8215027,3.29,0.3,md,7,86,0.009184,0.01,nc,nc72469566,2015-06-20T21:55:54.960Z,"7km NW of The Geysers, California",earthquake
2015-06-20T21:46:59.000Z,61.2153,-150.6532,60.1,1.1,ml,,,,0.24,ak,ak11630883,2015-06-20T22:19:08.201Z,"40km W of Anchorage, Alaska",earthquake
2015-06-20T21:42:33.270Z,33.5973333,-116.8093333,13.124,0.35,ml,16,71,0.04574,0.29,ci,ci37404888,2015-06-20T21:46:30.343Z,"13km WNW of Anza, California",earthquake
2015-06-20T21:39:36.330Z,32.953,-116.4038333,12.135,1.09,ml,29,60,0.06278,0.23,ci,ci37404880,2015-06-20T21:43:55.990Z,"19km NE of Pine Valley, California",earthquake
2015-06-20T21:12:51.920Z,36.6601677,-120.8413315,4.3,1.45,md,10,147,0.03903,0.06,nc,nc72469541,2015-06-20T21:14:29.750Z,"37km SSW of South Dos Palos, California",earthquake
2015-06-20T21:07:02.530Z,35.7736,-97.4301,7.84,2.9,mb_lg,,39,0.03,0.54,us,us10002kkk,2015-06-21T15:41:23.700Z,"11km S of Guthrie, Oklahoma",earthquake
2015-06-20T20:54:12.490Z,38.8193321,-122.8193359,3.23,1.1,md,15,81,0.008295,0.03,nc,nc72469531,2015-06-20T20:55:48.490Z,"7km NW of The Geysers, California",earthquake
2015-06-20T20:50:32.410Z,33.436,-116.9096667,1.24,0.42,ml,11,92,0.0911,0.18,ci,ci37404856,2015-06-20T20:54:38.167Z,"4km W of Aguanga, California",earthquake
2015-06-20T20:48:07.000Z,61.0265,-151.94,102.3,2.2,ml,,,,0.75,ak,ak11630772,2015-06-20T21:09:14.310Z,"51km NW of Nikiski, Alaska",earthquake
2015-06-20T20:43:55.000Z,63.595,-147.4724,110.2,1.3,ml,,,,0.66,ak,ak11630770,2015-06-20T21:09:16.383Z,"77km ENE of Cantwell, Alaska",earthquake
2015-06-20T20:30:36.000Z,61.3578,-146.7903,21.9,2.1,ml,,,,0.8,ak,ak11630764,2015-06-20T21:09:15.495Z,"34km NW of Valdez, Alaska",earthquake
2015-06-20T20:24:43.000Z,60.2819,-151.2284,49.8,1.9,ml,,,,0.35,ak,ak11630759,2015-06-20T20:45:01.314Z,"10km SSE of Cohoe, Alaska",earthquake
2015-06-20T20:22:14.730Z,34.696,-116.2438333,3.817,2.56,ml,23,60,0.07729,0.16,ci,ci37404840,2015-06-21T04:24:40.675Z,"8km WSW of Ludlow, California",earthquake
2015-06-20T20:05:14.535Z,39.7422,-119.4451,8.5152,0.27,ml,3,179.62,0.056,0.035,nn,nn00499397,2015-06-20T21:55:12.183Z,"22km NW of Fernley, Nevada",earthquake
2015-06-20T19:52:45.480Z,34.3658,26.1883,23.71,5,mb,,45,1.409,0.8,us,us10002kjx,2015-06-21T03:55:23.135Z,"77km SSE of Makry Gialos, Greece",earthquake
2015-06-20T19:32:17.380Z,10.8104,-86.6494,31.54,4.5,mb,,187,1.04,0.63,us,us10002kjp,2015-06-21T03:34:51.301Z,"98km WSW of San Juan del Sur, Nicaragua",earthquake
2015-06-20T19:24:52.890Z,46.449,-122.2063333,13.23,0.21,md,10,173,0.01554,0.24,uw,uw61042496,2015-06-21T02:00:05.410Z,"13km SSE of Morton, Washington",earthquake
2015-06-20T19:24:13.010Z,33.6053333,-116.8101667,9.658,0.53,ml,24,66,0.03989,0.1,ci,ci37404824,2015-06-20T19:28:21.230Z,"14km WNW of Anza, California",earthquake
2015-06-20T19:11:35.180Z,33.2741667,-116.6661667,18.383,0.58,ml,18,72,0.07647,0.17,ci,ci37404800,2015-06-20T19:16:11.279Z,"3km WSW of Warner Springs, California",earthquake
2015-06-20T19:04:16.000Z,51.4795,-177.5406,34.7,2.6,ml,,,,0.24,ak,ak11630646,2015-06-21T03:06:55.260Z,"61km SE of Tanaga Volcano, Alaska",earthquake
2015-06-20T18:45:28.790Z,38.8121681,-122.82267,2.95,0.81,md,12,90,0.006059,0.04,nc,nc72469491,2015-06-20T18:47:03.600Z,"6km NW of The Geysers, California",earthquake
2015-06-20T18:43:52.000Z,61.9108,-151.3452,72.8,1.4,ml,,,,0.58,ak,ak11630644,2015-06-20T19:13:27.897Z,"71km WNW of Willow, Alaska",earthquake
2015-06-20T18:41:10.000Z,63.0786,-151.5122,10.7,1.9,ml,,,,0.65,ak,ak11630642,2015-06-20T19:13:27.101Z,"110km NW of Talkeetna, Alaska",earthquake
2015-06-20T18:28:52.000Z,62.1212,-150.0513,13.1,2.2,ml,,,,0.77,ak,ak11630538,2015-06-20T18:50:09.464Z,"11km WSW of Y, Alaska",earthquake
2015-06-20T18:14:30.440Z,38.8343315,-122.7754974,2.97,1.18,md,18,62,0.005821,0.03,nc,nc72469471,2015-06-20T18:16:03.360Z,"4km WNW of Cobb, California",earthquake
2015-06-20T17:48:30.000Z,55.1102,-157.0227,42.2,2.7,ml,,,,0.36,ak,ak11630537,2015-06-21T01:51:12.307Z,"119km SW of Chirikof Island, Alaska",earthquake
2015-06-20T17:39:03.610Z,39.2636681,-123.2286682,6.25,1.91,md,8,175,0.08066,0.04,nc,nc72469461,2015-06-20T17:40:38.060Z,"2km W of Redwood Valley, California",earthquake
2015-06-20T17:34:51.400Z,33.0355,-115.9078333,5.06,1.39,ml,29,63,0.1079,0.28,ci,ci37404744,2015-06-20T17:38:53.941Z,"24km ESE of Ocotillo Wells, California",earthquake
2015-06-20T17:30:21.060Z,19.2796669,-155.0608368,44.24,2.54,ml,58,224,0.06476,0.15,hv,hv60964166,2015-06-21T01:32:56.919Z,"25km SE of Volcano, Hawaii",earthquake
2015-06-20T17:18:58.230Z,38.814167,-122.828331,2.97,0.85,md,10,175,0.01036,0.02,nc,nc72469456,2015-06-20T17:20:33.930Z,"7km WNW of The Geysers, California",earthquake
2015-06-20T16:47:47.000Z,32.9783333,-115.896,9.126,1.49,ml,28,88,0.08735,0.21,ci,ci37404704,2015-06-20T16:51:54.152Z,"26km WSW of Westmorland, California",earthquake
2015-06-20T16:46:54.500Z,33.4706667,-116.4203333,14.106,0.63,ml,16,144,0.05278,0.19,ci,ci37404688,2015-06-20T16:50:50.079Z,"24km SSW of La Quinta, California",earthquake
2015-06-20T16:45:47.000Z,62.4645,-150.8573,11.4,0.9,ml,,,,0.08,ak,ak11630535,2015-06-20T17:19:11.424Z,"41km WNW of Talkeetna, Alaska",earthquake
2015-06-20T16:45:23.970Z,34.5455,-117.3125,0.032,1.18,ml,24,100,0.02068,0.28,ci,ci37404680,2015-06-20T16:49:31.910Z,"2km WNW of Victorville, California",earthquake
2015-06-20T16:24:30.830Z,19.3740005,-154.9801636,7.37,2.41,ml,56,204,0.06367,0.34,hv,hv60964161,2015-06-20T16:30:30.330Z,"12km SSW of Leilani Estates, Hawaii",earthquake
2015-06-20T16:22:17.400Z,34.6891667,-116.2853333,2.958,1.31,ml,12,63,0.1106,0.19,ci,ci37404648,2015-06-20T16:26:00.209Z,"12km WSW of Ludlow, California",earthquake
2015-06-20T16:21:32.520Z,46.7941667,-120.5446667,8.225,1.44,md,13,87,0.1165,0.14,uw,uw61042426,2015-06-21T01:57:26.910Z,"15km N of Selah, Washington",earthquake
2015-06-20T16:15:06.020Z,35.8276667,-118.5336667,0.222,1.04,ml,15,62,0.09183,0.23,ci,ci37404640,2015-06-20T16:19:08.605Z,"13km NW of Kernville, California",earthquake
2015-06-20T15:51:25.410Z,37.998333,-122.2494965,7.04,1.63,md,24,49,0.02838,0.1,nc,nc72469431,2015-06-20T15:52:58.370Z,"4km ESE of Hercules, California",earthquake
2015-06-20T15:24:18.000Z,60.076,-152.7352,102.5,2.2,ml,,,,0.74,ak,ak11630358,2015-06-20T15:47:07.136Z,"45km S of Redoubt Volcano, Alaska",earthquake
2015-06-20T15:17:34.000Z,60.743,-151.7264,51,1.6,ml,,,,0.77,ak,ak11630356,2015-06-20T15:47:06.292Z,"24km WNW of Nikiski, Alaska",earthquake
2015-06-20T14:49:40.350Z,25.6247,142.5997,28.62,4.5,mb,,162,1.511,0.94,us,us10002ki1,2015-06-20T22:52:20.744Z,"158km NE of Iwo Jima, Japan",earthquake
2015-06-20T14:40:28.620Z,44.3552,-65.3994,14.98,2.2,mb_lg,,189,1.268,0.53,us,us10002km5,2015-06-21T02:48:07.040Z,"41km SE of Digby, Canada",earthquake
2015-06-20T14:22:30.180Z,32.7236667,-115.478,5.723,1.42,ml,18,164,0.08557,0.23,ci,ci37404584,2015-06-20T15:25:47.899Z,"5km E of Heber, California",earthquake
2015-06-20T14:18:59.770Z,-36.1933,-73.6444,17.75,4.5,mb,,154,1.829,0.95,us,us10002ki0,2015-06-20T16:19:18.040Z,"74km NW of Talcahuano, Chile",earthquake
2015-06-20T14:18:52.670Z,33.3778333,-116.6666667,2.995,0.34,ml,17,105,0.09182,0.28,ci,ci37404576,2015-06-20T14:22:48.793Z,"11km NNW of Warner Springs, California",earthquake
2015-06-20T14:15:31.370Z,36.0625,-120.2478333,13.77,2.29,md,29,109,0.1057,0.06,nc,nc72469411,2015-06-20T22:18:12.986Z,"12km WNW of Avenal, California",earthquake
2015-06-20T14:11:06.630Z,36.0571671,-120.2498322,12.27,2.03,md,12,189,0.1137,0.02,nc,nc72469401,2015-06-20T14:12:43.830Z,"12km WNW of Avenal, California",earthquake
2015-06-20T14:05:30.769Z,37.4631,-115.9701,0,0.2,ml,11,298.37,0.284,0.1467,nn,nn00499382,2015-06-21T11:51:13.484Z,"72km W of Alamo, Nevada",earthquake
2015-06-20T14:04:45.050Z,36.6288338,-121.0853348,9.01,1.19,md,9,134,0.04756,0.07,nc,nc72469396,2015-06-20T14:06:18.750Z,"31km NE of Soledad, California",earthquake
2015-06-20T13:50:44.210Z,25.6761,142.8404,33.76,4.8,mb,,148,1.531,0.71,us,us10002khx,2015-06-20T21:53:24.179Z,"167km SSE of Chichi-shima, Japan",earthquake
2015-06-20T13:08:22.330Z,34.362,-116.4631667,2.973,1.12,ml,14,82,0.09695,0.23,ci,ci37404552,2015-06-20T13:12:17.160Z,"28km N of Yucca Valley, California",earthquake
2015-06-20T13:02:39.000Z,61.3347,-150.6336,51.5,2,ml,,,,0.65,ak,ak11630181,2015-06-20T13:23:33.659Z,"41km WNW of Anchorage, Alaska",earthquake
2015-06-20T12:53:31.150Z,38.7781677,-122.7521667,1.06,1.31,md,7,136,0.01296,0.02,nc,nc72469376,2015-06-20T12:55:48.290Z,"0km ENE of The Geysers, California",earthquake
2015-06-20T12:52:48.000Z,62.4583,-150.8839,19.7,1.2,ml,,,,0.4,ak,ak11630172,2015-06-20T13:23:32.136Z,"42km WNW of Talkeetna, Alaska",earthquake
2015-06-20T12:36:51.830Z,34.1666667,-117.2575,3.144,1.2,ml,44,51,0.03788,0.21,ci,ci37404544,2015-06-20T12:47:21.160Z,"5km NE of San Bernardino, California",earthquake
2015-06-20T12:30:17.740Z,37.6538315,-118.8258362,4.81,1.46,md,15,106,0.02614,0.04,nc,nc72469346,2015-06-20T12:31:54.070Z,"12km E of Mammoth Lakes, California",earthquake
2015-06-20T12:28:39.890Z,37.299,-116.2625,7.4265,0.04,ml,4,343.27,0.145,0.1107,nn,nn00499381,2015-06-21T02:42:36.392Z,"61km NE of Beatty, Nevada",earthquake
2015-06-20T12:23:05.940Z,28.5942,82.643,10,4.7,mb,,128,8.747,0.6,us,us10002khh,2015-06-21T19:01:48.313Z,"52km ENE of Salyan, Nepal",earthquake
2015-06-20T12:14:07.150Z,34.064,-117.8116667,12.353,0.87,ml,20,88,0.028,0.22,ci,ci37404536,2015-06-20T12:18:08.175Z,"4km N of Diamond Bar, California",earthquake
2015-06-20T12:05:59.190Z,33.725,-116.5545,-0.005,0.35,ml,10,178,0.1311,0.25,ci,ci37404528,2015-06-20T12:09:59.250Z,"10km SW of Cathedral City, California",earthquake
2015-06-20T12:01:57.781Z,38.2931,-119.2625,13.2154,1.03,ml,8,88.9,0.249,0.1563,nn,nn00499347,2015-06-21T02:38:58.451Z,"4km NNW of Bridgeport, California",earthquake
2015-06-20T11:55:59.200Z,46.6066667,-119.8438333,6.88,-0.2,md,5,164,0.04877,0.05,uw,uw60111908,2015-06-20T16:43:39.620Z,"9km SE of Desert Aire, Washington",earthquake
2015-06-20T11:51:37.580Z,38.2903328,-119.2553329,12.17,1.72,md,11,126,0.2449,0.07,nc,nc72469316,2015-06-21T02:38:47.284Z,"5km NNW of Bridgeport, California",earthquake
